"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"GO:0035456","response to interferon-beta",72,0.796418970194886,3.02640376930945,1e-10,1.45931818181818e-08,8.25515351856457e-09,1707,"tags=65%, list=10%, signal=59%","Plscr1/Irf1/Gm12185/Gm12250/Gbp2/Irgm1/Igtp/Gm4841/Trex1/Gbp6/F830016B08Rik/Gbp7/Iigp1/Gbp3/Tgtp1/Ifi208/Ifi47/Irgm2/Gpr146/Ifitm2/Sting1/Tgtp2/Ifi206/Xaf1/Ifi204/Ifi207/Ifi213/Ifit3/Ifi211/Ifi205/Ifitm1/Ifit1/Ifi209/Ifitm3/Ifitm6/Gm5431/Acod1/Hcn1/Pnpt1/Ikbke/Bst2/Stat1/Oas1g/Ifnar2/Oas1a/Mndal/Ube2g2",NA
"GO:0035458","cellular response to interferon-beta",62,0.790716581888939,2.91258631816181,1e-10,1.45931818181818e-08,8.25515351856457e-09,1707,"tags=63%, list=10%, signal=57%","Irf1/Gm12185/Gm12250/Gbp2/Irgm1/Igtp/Gm4841/Trex1/Gbp6/F830016B08Rik/Gbp7/Iigp1/Gbp3/Tgtp1/Ifi208/Ifi47/Irgm2/Ifitm2/Sting1/Tgtp2/Ifi206/Ifi204/Ifi207/Ifi213/Ifit3/Ifi211/Ifi205/Ifit1/Ifi209/Gm5431/Acod1/Hcn1/Pnpt1/Stat1/Oas1g/Ifnar2/Oas1a/Mndal/Ube2g2",NA
"GO:0042254","ribosome biogenesis",318,0.574852845273104,2.67542522498908,1e-10,1.45931818181818e-08,8.25515351856457e-09,3230,"tags=51%, list=18%, signal=42%","Ddx3x/Noc4l/Nop58/Rcl1/Zfp593/Eif5/Eif6/Ddx21/Nip7/Gar1/Glul/Wdr43/Fbl/Nhp2/Tsr1/Mak16/Ppan/Ftsj3/Nop56/Rrp15/Ncl/Ltv1/Mphosph10/Chd7/Nop14/Tma16/Nol10/Rpf2/Mybbp1a/Sdad1/Mrto4/Heatr1/Ddx10/Wdr75/Kri1/Lsg1/Exosc2/Isg20/Dnttip2/Exosc1/Ran/Urb1/Ddx18/Dis3/Rbm34/Utp14a/Imp3/Nop2/Brix1/Gnl2/Rrp1b/Gtpbp4/Sbds/Npm1/Grwd1/Nle1/Wdr74/Nop16/Ddx54/Nat10/Nol9/Rplp0/Sde2/Wdr3/Ebna1bp2/Bop1/Wdr46/Pa2g4/Dimt1/Nom1/Rps6/Aatf/Pwp2/Rpsa/Pes1/Ngdn/Ddx27/Rrs1/Nob1/Dcaf13/Mdn1/Urb2/Rpl7a/Rps5/Rpp38/Nmd3/Utp4/Noc2l/Riok3/Ddx56/Surf6/Pwp1/Pak1ip1/Suv39h1/Bysl/Riok1/Rps8/Rrp9/Kat2b/Lyar/Isg20l2/Rrp7a/Utp18/Utp23/Utp15/Nop9/Utp20/Nol6/Ipo4/Dkc1/Tsr2/Nepro/Riox1/Usp36/Pdcd11/Naf1/Rpl24/Imp4/Cul4b/Utp25/Dicer1/Rrp8/Esf1/Wdr55/Nol8/Wdr36/Eif4a3/Malsu1/Nol11/Rps3a1/Trmt112/Rrp36/Utp3/Pih1d2/Ddx49/Fdxacb1/Wdr12/Rexo1/Ythdf2/Rpl14/Tsr3/Gtpbp6/Tbl3/Eri1/Rps9/Exosc3/Rpl7l1/Rps27a/Rpl5/Rrn3/Exosc5/Rpf1/Usp16/Rpl27/Snu13/Bud23/Mphosph6/Ddx31/Fcf1/Rpl11/Riok2/Pelp1",NA
"GO:0006364","rRNA processing",221,0.58912632743142,2.6544838009218,1e-10,1.45931818181818e-08,8.25515351856457e-09,3230,"tags=54%, list=18%, signal=45%","Rcl1/Eif6/Ddx21/Gar1/Wdr43/Fbl/Nhp2/Tsr1/Mak16/Ppan/Ftsj3/Rrp15/Ncl/Mphosph10/Chd7/Nop14/Nol10/Rpf2/Mrto4/Heatr1/Ddx10/Wdr75/Kri1/Exosc2/Isg20/Exosc1/Urb1/Ddx18/Dis3/Rbm34/Utp14a/Imp3/Nop2/Brix1/Rrp1b/Gtpbp4/Sbds/Npm1/Wdr74/Ddx54/Nat10/Nol9/Sde2/Wdr3/Ebna1bp2/Bop1/Wdr46/Pa2g4/Dimt1/Rps6/Pwp2/Pes1/Ngdn/Ddx27/Rrs1/Nob1/Dcaf13/Rpl7a/Rpp38/Utp4/Riok3/Ddx56/Pwp1/Pak1ip1/Suv39h1/Bysl/Riok1/Rrp9/Kat2b/Lyar/Rrp7a/Utp18/Utp23/Utp15/Nop9/Utp20/Nol6/Dkc1/Tsr2/Nepro/Usp36/Pdcd11/Naf1/Imp4/Utp25/Dicer1/Rrp8/Esf1/Wdr55/Nol8/Wdr36/Eif4a3/Nol11/Trmt112/Rrp36/Utp3/Pih1d2/Ddx49/Fdxacb1/Wdr12/Rexo1/Ythdf2/Rpl14/Tsr3/Tbl3/Eri1/Exosc3/Rpl7l1/Rpl5/Exosc5/Rpf1/Rpl27/Snu13/Bud23/Mphosph6/Fcf1/Rpl11/Riok2/Pelp1",NA
"GO:0001562","response to protozoan",44,0.762425160241336,2.62135072676753,1e-10,1.45931818181818e-08,8.25515351856457e-09,1261,"tags=55%, list=7%, signal=51%","Irf8/Cd40/Gm12250/Gbp2/Igtp/Gbp10/Batf2/Myd88/Ier3/Gbp6/Il6/Gbp7/Iigp1/Gbp4/Gbp3/Tgtp1/Gbp9/Bcl3/Irgm2/Tgtp2/Gbp8/Nras/Ccdc88b/Batf",NA
"GO:0034341","response to type II interferon",144,0.621956987602342,2.59510209067741,1e-10,1.45931818181818e-08,8.25515351856457e-09,2261,"tags=49%, list=13%, signal=43%","Irf8/Irf1/Zfp697/Ptpn2/Ubd/Gbp2/Irgm1/Pim1/Igtp/Gbp10/Stxbp4/Gbp5/Gbp6/Gbp7/Gbp4/Parp9/Gch1/Rab20/Gbp3/Tgtp1/Gbp9/Irgm2/Nlrc5/Atf3/Gpr146/Ifitm2/Trim21/Parp14/Daxx/Ccl5/Ccl2/Ifitm1/Stx11/Gbp8/Ifitm3/Ifitm6/Jak2/Nub1/Acod1/Tlr2/H2-Q9/Gimap6/Cd47/Pde12/Bst2/Stat1/Cdc42ep4/H2-Q7/Tlr4/Stxbp2/Dapk1/Nos2/Stxbp3/Trp53/Edn1/Star/Il12rb1/Ifngr1/Sec61a1/Pparg/Syncrip/Rab43/Shfl/Mefv/Cd200/Zyx/Cdc42ep2/Actr3/Tnf/Cxcl16",NA
"GO:0042832","defense response to protozoan",41,0.775374006604177,2.5897158087683,1e-10,1.45931818181818e-08,8.25515351856457e-09,1261,"tags=56%, list=7%, signal=52%","Irf8/Cd40/Gm12250/Gbp2/Igtp/Gbp10/Batf2/Myd88/Gbp6/Il6/Gbp7/Iigp1/Gbp4/Gbp3/Tgtp1/Gbp9/Bcl3/Irgm2/Tgtp2/Gbp8/Nras/Ccdc88b/Batf",NA
"GO:0016072","rRNA metabolic process",254,0.570560989757815,2.56748115861066,1e-10,1.45931818181818e-08,8.25515351856457e-09,3465,"tags=54%, list=20%, signal=44%","Myc/Rcl1/Eif6/Ddx21/Gar1/Wdr43/Fbl/Nhp2/Tsr1/Mak16/Ppan/Slfn2/Slfn9/Ftsj3/Rrp15/Slfn1/Ncl/Mphosph10/Chd7/Nop14/Nol10/Rpf2/Mrto4/Heatr1/Ddx10/Wdr75/Kri1/Exosc2/Slfn8/Isg20/Exosc1/Urb1/Ddx18/Dis3/Rbm34/Utp14a/Imp3/Nop2/Brix1/Rrp1b/Gtpbp4/Sbds/Npm1/Wdr74/Ddx54/Nat10/Nol9/Sde2/Wdr3/Ebna1bp2/Bop1/Wdr46/Pa2g4/Dimt1/Rps6/Pwp2/Pes1/Ngdn/Ddx27/Rrs1/Nob1/Dcaf13/Macroh2a1/Rpl7a/Rpp38/Utp4/Riok3/Ddx56/Pwp1/Pak1ip1/Suv39h1/Bysl/Riok1/Rrp9/Kat2b/Lyar/Rrp7a/Utp18/Utp23/Utp15/Nop9/Utp20/Polr1b/Nol6/Dkc1/Tsr2/Nepro/Usp36/Pdcd11/Naf1/Imp4/Ippk/Utp25/Dicer1/Rrp8/Esf1/Wdr55/Nol8/Wdr36/Eif4a3/Top1/Nol11/Slfn14/Trmt112/Rrp36/Utp3/Pih1d2/Ddx49/Fdxacb1/Wdr12/Rexo1/Ythdf2/Rpl14/Tsr3/Xrn1/Tbl3/Eri1/Exosc3/Rpl7l1/Rpl5/Exosc5/Rpf1/Rpl27/Snu13/Bud23/Mphosph6/Fcf1/Rpl11/Riok2/Pelp1/Spin1/Utp11/Rps16/Tcof1/Rps7/Exosc6",NA
"GO:0042274","ribosomal small subunit biogenesis",109,0.625871801093101,2.56577726317736,1e-10,1.45931818181818e-08,8.25515351856457e-09,3927,"tags=65%, list=22%, signal=51%","Nop58/Rcl1/Wdr43/Fbl/Tsr1/Nop56/Ltv1/Mphosph10/Nop14/Nol10/Heatr1/Wdr75/Kri1/Dnttip2/Imp3/Npm1/Nat10/Wdr3/Wdr46/Dimt1/Nom1/Rps6/Aatf/Pwp2/Rpsa/Ngdn/Rrs1/Nob1/Dcaf13/Rps5/Utp4/Riok3/Surf6/Bysl/Riok1/Rps8/Rrp9/Rrp7a/Utp18/Utp23/Utp15/Nop9/Utp20/Nol6/Tsr2/Imp4/Utp25/Wdr36/Nol11/Rps3a1/Trmt112/Rrp36/Utp3/Tsr3/Tbl3/Rps9/Rps27a/Snu13/Fcf1/Riok2/Utp11/Rps16/Rps7/Rps12/Ddx52/Rps28/Exosc10/Rps24/Rps23/Abt1/Pno1",NA
"GO:0051607","defense response to virus",312,0.556605812619056,2.55675858230779,1e-10,1.45931818181818e-08,8.25515351856457e-09,2542,"tags=40%, list=14%, signal=35%","Plscr1/Irf1/Cd40/Gm12250/Fgl2/Gbp2/Irgm1/Nfkbiz/Cxcl9/Igtp/Cxcl10/Zc3h12a/Trex1/Myd88/Tbk1/Samhd1/Gbp5/Il6/Gbp7/Gbp4/Parp9/Bcl2l1/Mlkl/Tlr3/Irgm2/Dtx3l/Nlrc5/Il27/Ddx21/Gpr146/Ifitm2/Sting1/Trim21/Rsad2/Trim30d/Il33/Ifi207/Ifit3/Ifit2/Ccl5/Ifit3b/Trim30c/Ifitm1/Eif2ak2/Ifit1/Ifitm3/Zbp1/Slfn9/Oasl1/Rtp4/Irf7/Trim12c/Pml/Ifitm6/Isg15/Ifih1/Traf3ip2/Trim34a/Usp18/Trim5/Stat2/Ripk3/Acod1/Hsp90aa1/Slfn8/Isg20/Trim34b/H2-Q9/Trim30a/Znfx1/Pde12/Uap1/Dhx58/Bst2/Stat1/Apobec3/Tmem120a/Pmaip1/Rela/Oasl2/Polr3e/Ddit4/Trim56/Oas1g/Traf6/Serinc3/Eif2ak4/Adar/Ifnar2/Prf1/Polr3d/Dhx15/Ddx60/Oas3/Il12rb1/Oas1a/Riok3/Ddx56/Ifngr1/Zc3hav1/Trim11/Arih2/Trim25/Irf2/Dhx9/Nlrp3/Mmp12/Shfl/Usp27x/Chuk/Cxadr/Tnf/G3bp1/Il1b/Trim44/Dhx36/Nt5c2/Dicer1/Il15/Usp7/Armc5/Bnip3/Becn1/Ube2f",NA
